ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
MeZ-NiZdCHU,Kitchen Mein Dhamaka Kaise Hua ? 😱,Download TapTap Send Here: https://taptapsend.onelink.me/Lrab/ducky Use promo code: DUCKY   Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:04,public,2/22/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, shadi lighting, baraat, aroob, dulhan, dance, emotional, dulha, surprise, trip, aag, fire, Kitchen, Dhamaka, fire in a kitchen, tour, honeymoon, Kaise Hua, Kitchen Mein Dhamaka, Dhamaka Kaise Hua",80.15356321420586,2759406,159K,3.4K,5,23,-,3
U8iSj6FHcTI,Movie Stars Ki Tarha Ki Dressing Karni Pari 😍,Check out by boy Zaid: https://youtu.be/1Ffgj_DRHSE  Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,12:02,public,2/21/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, dulha, rukhsati, surprise, movie, movies, stars, star, movie stars, movie star, dress, dressing, dresses, movie stars dressing",83.43567351441379,2945259,157K,0,5,20,5,3
0AyThHtJh-w,Saying YES To My Little Brother For 24 Hours 😭,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,14:43,public,2/20/2023,"Vlogs, Challenges video, 24 hours challenge video, Ducky bhai, sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, funny, emotional, surprise, yes, saying yes, brother, little brother, 24 hours challenge, Saying YES To My Little Brother For 24 Hours, saying yes for 24 hours, 24 hours, 24 hour challenge",86.92639101106228,4798340,239K,0,4,14,8,2
0MqsJenaLsU,Wife Ki Taraf Se Itna Mehenga Gift 😱,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:01,public,2/10/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional, dulha, surprise, rukhsati, gift, surprising my wife, gift box, wife, mehenga, expensive, Mehenga Gift",76.90136342439459,2603209,168K,0,4,14,9,3
G0-grjCv5Ao,Susral Walon Ke Liye Dinner Banaya 😍 | Sab Ko Bohot Pasand Aaya ❤️,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,17:48,public,2/9/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, shadi dress, mehndi designs, shadi songs, shadi dance, baraat, aroob, dulhan, dance, dulha, surprise, susral, susral wale, walon, susral walon, Dinner, pasand, food, dawat, husband, wife, family",78.71547728193256,3958615,191K,0,4,14,9,2
iPjCYpvYWRQ,Monkey Ne Humein Dara Diya 🤣,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,11:36,public,2/7/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, mehndi designs, shadi preparation, shadi songs, baraat, aroob, dulhan, dance, emotional rukhsati, emotional, dulha, surprise, trip, drive, long trip, long drive, monkey, dara, darna, scared, monkey attack, bandar, monkeys",62.42285483149361,1835343,149K,3.3K,4,14,8,3
vucf9a7VwEE,Jungle Me Aag Lag Gai 🔥😱 | Achanak Long Drive Ka Plan Ban Gaya 😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:53,public,2/6/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, emotional, dulha, surprise, trip, drive, long trip, long drive, aag, fire, fire in jungle, jungle, jungle me aag",63.83074153443772,2540910,181K,4.3K,4,14,10,3
UL0IZM-4CeU,Finally Room Ki Renovation Ka Kaam Complete Ho Gaya 😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:03,public,2/3/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, emotional, dulha, surprise, house, ducky bhai new house, room, renovation, room renovation, new house, new room",63.81533450432774,2531881,180K,0,4,14,8,3
KZNhYCvPD1Q,Muneeb Ka Rishta Dhoondne Ki Planning Ho Gai 🤣,Download Muzz App here: https://go.muzz.com/ducky @Muzz_app   Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:56,public,2/1/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, dhol, baraat entry, aroob, rishta, Muneeb, Dhoondne, Muneeb Ka Rishta, Rishta Dhoondne Ki Planning, planning",88.60893659803745,3114411,191K,0,5,20,8,3
0ExMNrvCQxI,Surprising My Wife With A Mystery Gift Box 😍🎁,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,13:38,public,1/31/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati, gift, surprising my wife, gift box, wife",87.12049626118737,3943055,215K,4.7K,4,14,8,3
jilMY5r7BEg,Koi Zaroorat Nahi Dieting Karne Ki 🤣,Download TapTap Send Here: https://taptapsend.onelink.me/Lrab/ducky Use promo code: DUCKY  Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:39,public,1/30/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati, salami, pesse, diet, dieting, food, fat, zaroorat",87.31038835,3845245,218K,0,5,23,8,3
Lgfy9jFmbWc,New Room Ke Liye Furniture Or Samaan Lena Pare Ga 😅,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:04,public,1/28/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, tiktok, tik tok, tiktokers, techno gamerz, flying beast, daily vlogger, automatic, aroob jatoi, aroob, jatoi, mama, mom, wife, insult, roast, daily vlogs, kids, furniture, samaan, ghar, house, room, new room",76.03522597139799,2131071,164K,4.4K,4,14,12,3
xwRpFtRowf8,Snow Spray Se Birthday Surprise De Diya 🤣,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,12:21,public,1/26/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, funny vlogs, ducky bhai, ducky bhai tiktok, vlogs, piyush joshi vlogs, Sistrology, fatima faisal, iqra kanwal, hira faisal, rabia faisal, sisterology vlog, aroob jatoi, birthday, happy birthday, fire, wife, snow spray, snow, spray, snow spray prank, experiment with snow spray, fake snow spray, aroob",86.83353030945639,2870075,172K,0,4,14,8,3
GHi8KmpCZ90,Chotay Bachon Ne Mujhe Roast Kar Diya 🤣,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:18,public,1/22/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, tiktok, tik tok, tiktokers, techno gamerz, flying beast, daily vlogger, automatic, aroob jatoi, aroob, jatoi, mama, mom, wife, insult, roast, daily vlogs, kids, Chotay Bachon, chotay, bachon, Roast Kar Diya",81.30656129972813,3601731,216K,5K,4,14,9,3
arFAaciOUjc,Shadi Ke Pesson Se IPhone 14 Pro Max Khareed Liya 🤣,Nazneen (Music Video): https://youtu.be/fVvoBRa9hGs  Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,8:43,public,1/21/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati, salami, pesse, iphone 14, iphone 14 pro max",88.05495066989562,2854407,185K,0,5,18,7,3
ok9veTlEI-g,Shadi Ke Baad Honeymoon Ke Liye Kahan Par Jaen ? 😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,11:55,public,1/19/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati, honeymoon, travel, tour",83.76462537299736,2824744,206K,6.9K,4,14,11,3
m8lpIcf86NA,I ORDERED the entire KFC Menu | TOO CHEAP !!!,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,12:46,public,1/18/2023,"food challenge, ORDERED, fast food, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, daily vlogs, vlog, menu, challenge, challenges, food review, food, kfc food review, kfc zinger burger, kfc entire menu, kfc entire menu challenge, kfc, kentucky, kentucky fried chicken, cheap, zinger, zinger burger, entire kfc menu, full kfc menu, buying whole kfc menu, kfc chicken recipe, chicken, friend chicken",93.27191105902298,4397552,213K,0,4,14,7,2
Z3QHyzlWrks,Shadi Ke Pesse Sab Se Zyada Mujhe Mile 🤣,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,11:22,public,1/17/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati, salami, pesse",86.57655481525708,6085412,309K,0,4,14,9,3
KhS4l943MwM,Mera Walima 😍 |  Ducky Bhai Aur Aroob Ki Shadi | The End ❤️,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/,10:00,public,1/16/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, dhol, aroob, walima, ducky bhai walima, walima entry, walima dance",92.01740482888675,4753686,268K,0,4,14,9,3
7N4tksppsvY,Dulha Aur Dulhan Ka Dance🥳 | Emotional Rukhsati 😭| Ducky Bhai Aur Aroob Ki Shadi (Baraat) | Part 2 😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Footages Captured By ArtByWasif  @ArtbyWasif,23:34,public,1/15/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, aroob, dulhan, dance, emotional rukhsati, dulha dulhan ka dance, emotional, dulha, surprise, rukhsati",92.64205394122553,6377503,333K,11K,4,19,8,3
B4rKxdkil-I,Baraat Entry In Style 😎 | Ducky Bhai Aur Aroob Ki Shadi (Baraat) | Part 1 😍,Don't forget to subscribe !!!  Gaming Channel► https://www.youtube.com/c/duckyextra instagram► https://www.instagram.com/duckybhai/ Twitter► https://twitter.com/duckybhai Facebook► https://www.facebook.com/duckybhaivlogs/  Footages Captured By ArtByWasif @ArtbyWasif,15:24,public,1/14/2023,"sourav joshi vlogs, sourav joshi, vlog, Ducky bhai, Ducky bhai vlogs, ducky bhai vlog, piyush joshi gaming, funny vlogs, ducky bhai, ducky, ducky bhai tiktok, vlogs, daily vlog, Surprise, piyush joshi vlogs, funny, engagement, shadi, marriage, married, engagement songs, shadi dress, mehndi designs, shadi preparation, shadi songs, shadi dance, shadi lighting, baraat, dhol, baraat entry, aroob",95.3583274,8229241,367K,10K,4,19,8,2
